Calgary,Canada,Seattle,USA,0,15043,67571,60150,71990,
Calgary,Canada,Tampa,USA,0,43,120,0,71,
Victoria,Canada,Bellingham,USA,0,67,0,0,0,
Victoria,Canada,Honolulu,USA,0,3003,5230,2561,2257,
Victoria,Canada,St. Petersburg,USA,0,67,0,0,0,
St. John's,Canada,Daytona Beach,USA,0,47,0,0,0,
St. John's,Canada,Newark,USA,0,35807,233,8511,17851,
Toronto,Canada,Hartford,USA,0,7524,0,23585,13380,
Toronto,Canada,Dayton,USA,0,3,0,86,2421,
Toronto,Canada,Ontario,USA,0,301,4863,53,1,
Toronto,Canada,Palm Springs,USA,0,815,142,0,0,
Zacatecas,Mexico,Denver,USA,0,1844,3032,67,0,
Zacatecas,Mexico,Oakland,USA,0,8911,0,5990,646,
Zacatecas,Mexico,Chicago,USA,0,10996,16856,9561,7174,
Ixtapa/Zihuatanejo,Mexico,Cleveland,USA,0,17,0,0,0,
Ixtapa/Zihuatanejo,Mexico,Phoenix,USA,0,872,7283,5356,10428,
Manzanillo,Mexico,New York,USA,0,936,0,0,0,
Manzanillo,Mexico,Kansas City,USA,0,168,0,0,0,
Manzanillo,Mexico,St. Louis,USA,0,226,0,0,0,
Zurich,Switzerland,Cincinnati,USA,0,43887,31884,0,0,
Zurich,Switzerland,Honolulu,USA,0,766,0,0,0,
Zurich,Switzerland,Washington,USA,0,68844,63027,49182,47449,
Zurich,Switzerland,San Diego,USA,0,1373,0,7,0,
Accra,Ghana,New York,USA,0,3640,25068,3869,37487,
Amsterdam,Netherlands,Philadelphia,USA,0,27,722,55970,41457,
Anchorage,USA,Anadyr,Russia,0,150,0,164,70,
Miami,USA,Fortaleza,Brazil,0,4479,3382,0,0,
Miami,USA,Johannesburg,South Africa,0,14418,3240,0,0,
Miami,USA,Marsh Harbour,The Bahamas,0,7165,13169,14227,14730,
Miami,USA,Milan,Italy,0,4083,53477,71509,15370,
Miami,USA,Porlamar,Venezuela,0,13542,13932,0,0,
Miami,USA,Resistencia,Argentina,0,157,0,0,0,
Miami,USA,Treasure Cay,The Bahamas,0,4300,0,2724,5783,
Miami,USA,Vancouver,Canada,0,822,677,166,2813,
Morelia,Mexico,Los Angeles,USA,0,9337,15514,38746,40300,
Morelia,Mexico,Chicago,USA,0,11266,31706,49593,22617,
Morelia,Mexico,San Francisco,USA,0,14242,17050,8030,0,
Madison,USA,Grand Cayman,Cayman Islands,0,30,0,0,0,
Minneapolis,USA,Paris,France,0,6907,0,0,48958,
Minneapolis,USA,Cozumel,Mexico,0,9052,14013,15394,9166,
Minneapolis,USA,Guatemala City,Guatemala,0,736,0,49,0,
Minneapolis,USA,Monterrey,Mexico,0,393,0,0,0,
Minneapolis,USA,Puerto Plata,Dominican Republic,0,4974,6956,3071,0,
Minneapolis,USA,Punta Cana,Dominican Republic,0,852,3450,3903,4388,
Minneapolis,USA,Philipsburg,Netherlands Antilles,0,2006,2097,1054,1302,
New Orleans,USA,London,United Kingdom,0,654,1950,1420,1786,
New Orleans,USA,Mexico City,Mexico,0,1856,2598,167,2112,
New Orleans,USA,Monterrey,Mexico,0,176,0,0,0,
New Orleans,USA,Paris,France,0,765,2987,204,1162,
Monterrey,Mexico,Atlanta,USA,0,1324,46264,23743,28332,
Monterrey,Mexico,Birmingham,USA,0,18,0,43,0,
Monterrey,Mexico,Cleveland,USA,0,35,0,0,0,
Monterrey,Mexico,Columbus,USA,0,77,0,0,0,
Monterrey,Mexico,Detroit,USA,0,1891,852,0,16440,
Monterrey,Mexico,Minneapolis,USA,0,23,58,0,0,
Monterrey,Mexico,New Orleans,USA,0,168,0,0,13,
Monterrey,Mexico,Pittsburgh,USA,0,131,0,0,0,
Montevideo,Uruguay,Baltimore,USA,0,15,0,0,0,
Montevideo,Uruguay,New York,USA,0,8007,0,542,0,
Montevideo,Uruguay,Miami,USA,0,1232,10099,20747,41711,
Milan,Italy,Newark,USA,0,22730,125618,108919,45360,
Milan,Italy,Washington,USA,0,43771,64797,45251,0,
Milan,Italy,San Juan,USA,0,1497,0,0,0,
Manizales,Colombia,New York,USA,0,736,0,1440,1536,
Manizales,Colombia,Los Angeles,USA,0,45,0,0,0,
Manizales,Colombia,Miami,USA,0,304,0,1218,896,
Mazatlan,Mexico,Albuquerque,USA,0,708,86,0,0,
Mazatlan,Mexico,Boise,USA,0,578,239,0,0,
Mazatlan,Mexico,Colorado Springs,USA,0,78,0,0,0,
Mazatlan,Mexico,Dallas,USA,0,143,0,0,0,
Mazatlan,Mexico,Spokane,USA,0,602,479,80,0,
Mazatlan,Mexico,Oakland,USA,0,1882,129,0,0,
Nassau,The Bahamas,Albany,USA,0,150,249,24,0,
Nassau,The Bahamas,Jackson/Vicksburg,USA,0,126,0,0,0,
Nassau,The Bahamas,Milwaukee,USA,0,50,235,0,46,
Nassau,The Bahamas,Minneapolis,USA,0,176,496,0,241,
Nassau,The Bahamas,Pensacola,USA,0,160,0,0,0,
Guantanamo,Cuba,Fort Lauderdale,USA,0,40,0,1371,865,
Guantanamo,Cuba,Homestead,USA,0,23977,0,0,0,
Nagoya,Japan,Portland,USA,0,64158,65711,0,0,
Tokyo,Japan,Orlando,USA,0,11022,32,0,1595,
Tokyo,Japan,San Diego,USA,0,5459,0,0,2734,
Tokyo,Japan,San Jose,USA,0,50692,60269,63634,0,
Oakland,USA,Leon/Guanajuato,Mexico,0,14486,13381,15960,2553,
Oakland,USA,Mazatlan,Mexico,0,1940,0,72,59,
Oakland,USA,Zacatecas,Mexico,0,12142,0,6514,832,
Oaxaca,Mexico,Indianapolis,USA,0,60,0,0,0,
Obihiro,Japan,Saipan,USA,0,153,0,0,0,
Kahului,USA,Vancouver,Canada,0,33786,49088,46548,86236,
Kahului,USA,Calgary,Canada,0,3959,7299,6414,14258,
Oklahoma City,USA,Montego Bay,Jamaica,0,169,0,0,0,
Omaha,USA,Leon/Guanajuato,Mexico,0,42,9,76,0,
Omaha,USA,Cancun,Mexico,0,173,145,381,0,
Omaha,USA,Winnipeg,Canada,0,26,101,0,0,
Chicago,USA,Leon/Guanajuato,Mexico,0,11967,21901,25861,12683,
Chicago,USA,Bogota,Colombia,0,3228,0,0,0,
Chicago,USA,Bratislava,Slovakia,0,163,0,0,0,
Chicago,USA,Durango,Mexico,0,8759,9195,2256,1844,
Chicago,USA,Ezeiza,Argentina,0,1061,41524,19044,0,
Chicago,USA,Managua,Nicaragua,0,50,0,0,0,
Chicago,USA,Morelia,Mexico,0,15258,39679,54007,20220,
Chicago,USA,Prague,Czech Republic,0,10964,0,0,0,
Chicago,USA,San Salvador,El Salvador,0,55,0,1008,5360,
Chicago,USA,Singapore,Singapore,0,48,0,15440,21864,
Chicago,USA,St. Kitts,Saint Kitts and Nevis,0,419,288,0,0,
Chicago,USA,Moscow,Russia,0,11091,11942,0,0,
Chicago,USA,Zacatecas,Mexico,0,10945,18090,9948,7563,
Norfolk,USA,Ottawa,Canada,0,29,9,33,0,
Paris,France,New Orleans,USA,0,668,3268,260,802,
Bucharest,Romania,Atlanta,USA,0,1637,0,0,0,
Port-au-Prince,Haiti,Fort Lauderdale,USA,0,7127,0,27942,93651,
Port-au-Prince,Haiti,Fayetteville,USA,0,300,0,0,416,
Port-au-Prince,Haiti,Rome,USA,0,201,0,0,0,
West Palm Beach/Palm Beach,USA,Cancun,Mexico,0,4,0,0,0,
West Palm Beach/Palm Beach,USA,Freeport,The Bahamas,0,8153,2091,4109,332,
Zanderij,Suriname,Orlando,USA,0,1351,0,0,0,
Portland,USA,Frankfurt,Germany,0,215,0,60309,201,
Portland,USA,Nagoya,Japan,0,58815,64701,0,0,
Portland,USA,San Jose del Cabo,Mexico,0,5331,14402,18143,14612,
Pereira,Colombia,Los Angeles,USA,0,169,596,0,2,
Beijing,China,Los Angeles,USA,0,3571,56008,79422,89700,
Beijing,China,San Diego,USA,0,39,0,0,0,
Philadelphia,USA,Lajes,Portugal,0,11014,0,0,0,
Philadelphia,USA,St. Lucia,Saint Lucia,0,848,549,7859,1887,
Philadelphia,USA,Vancouver,Canada,0,133,476,639,1061,
Philadelphia,USA,Calgary,Canada,0,5,80,36,48,
Phoenix,USA,Caracas,Venezuela,0,12,0,0,0,
Phoenix,USA,Grand Cayman,Cayman Islands,0,169,0,0,0,
Phoenix,USA,Mexico City,Mexico,0,25680,57642,57095,84801,
Phoenix,USA,San Jose,Costa Rica,0,105,0,28321,15041,
Phoenix,USA,Montreal,Canada,0,107,121,161,1078,
St. Petersburg,USA,Freeport,The Bahamas,0,114,0,0,0,
St. Petersburg,USA,Edmonton,Canada,0,2292,0,0,0,
St. Petersburg,USA,Winnipeg,Canada,0,2185,0,0,0,
St. Petersburg,USA,Victoria,Canada,0,293,0,0,0,
Pittsburgh,USA,Aruba,Aruba,0,4651,9093,7118,0,
Pittsburgh,USA,Grand Cayman,Cayman Islands,0,311,0,0,15,
Pittsburgh,USA,Monterrey,Mexico,0,169,17,85,0,
Pittsburgh,USA,Puerto Vallarta,Mexico,0,675,3,6,0,
Pittsburgh,USA,Philipsburg,Netherlands Antilles,0,4345,111,0,0,
Pittsburgh,USA,Ottawa,Canada,0,37492,38,39,418,
Providenciales,Turks and Caicos Islands,Fort Lauderdale,USA,0,87,170,0,0,
Providenciales,Turks and Caicos Islands,Rochester,USA,0,300,0,0,0,
Porlamar,Venezuela,Miami,USA,0,11231,13580,0,0,
Pensacola,USA,Acapulco,Mexico,0,96,0,0,0,
Pensacola,USA,Nassau,The Bahamas,0,158,0,0,0,
Puerto Plata,Dominican Republic,Minneapolis,USA,0,5049,6990,3112,0,
Prague,Czech Republic,Atlanta,USA,0,875,0,0,13075,
Prague,Czech Republic,New York,USA,0,31942,0,55147,55607,
Prague,Czech Republic,Chicago,USA,0,12577,0,0,0,
Panama City,Panama,Mission/McAllen/Edinburg,USA,0,91,0,0,0,
Panama City,Panama,Phoenix,USA,0,20,0,0,0,
Providence,USA,St. Kitts,Saint Kitts and Nevis,0,567,0,0,120,
Puerto Vallarta,Mexico,Anchorage,USA,0,382,0,0,0,
Puerto Vallarta,Mexico,Hartford,USA,0,677,188,0,0,
Puerto Vallarta,Mexico,Boston,USA,0,5206,102,1539,15,
Puerto Vallarta,Mexico,Baltimore,USA,0,2400,2063,1131,163,
Puerto Vallarta,Mexico,Cleveland,USA,0,2661,4162,1516,0,
Puerto Vallarta,Mexico,Cincinnati,USA,0,699,0,0,0,
Puerto Vallarta,Mexico,Niagara Falls,USA,0,418,0,0,0,
Puerto Vallarta,Mexico,New York,USA,0,3761,0,2607,1834,
Puerto Vallarta,Mexico,West Palm Beach/Palm Beach,USA,0,4,0,0,0,
Puerto Vallarta,Mexico,Philadelphia,USA,0,2454,2656,1784,0,
Puerto Vallarta,Mexico,Pittsburgh,USA,0,840,170,0,0,
Redding,USA,Vancouver,Canada,0,5,14,0,0,
Raleigh/Durham,USA,London,United Kingdom,0,39399,49723,53998,53568,
Raleigh/Durham,USA,Vancouver,Canada,0,13,0,52,236,
Resistencia,Argentina,Miami,USA,0,172,0,0,0,
Richmond,USA,Freeport,The Bahamas,0,14711,15252,0,0,
Ramstein,Germany,Dover,USA,0,1160,0,0,0,
Reno,USA,Guadalajara,Mexico,0,268,0,0,59,
Reno,USA,Mexico City,Mexico,0,108,0,0,0,
Reno,USA,Regina,Canada,0,786,0,0,0,
Reno,USA,Saskatoon,Canada,0,610,0,0,0,
Anchorage,USA,Shanghai,China,0,52,0,0,0,
Andeness,Norway,Shemya,USA,0,19,0,0,0,
Atlanta,USA,Panama City,Panama,0,1117,31637,45615,45868,
Aviano,Italy,Hartford,USA,0,130,0,0,0,
Scranton/Wilkes-Barre,USA,Nassau,The Bahamas,0,408,0,0,0,
Barranquilla,Colombia,Houston,USA,0,102,45,0,0,
Hamilton,Bermuda,Daytona Beach,USA,0,6,0,0,0,
Hartford,USA,Mexico City,Mexico,0,39,135,62,0,
Bakersfield,USA,Hong Kong,Hong Kong,0,278,0,0,0,
Bucaramanga,Colombia,New York,USA,0,14,483,899,1577,
Barbados/Bridgetown,Barbados,Fort Lauderdale,USA,0,610,187,0,0,
Leon/Guanajuato,Mexico,El Paso,USA,0,2,0,0,0,
Leon/Guanajuato,Mexico,Las Vegas,USA,0,188,456,332,123,
Bonaire,Netherlands Antilles,Indianapolis,USA,0,165,0,124,0,
Boston,USA,Tenerife,Spain,0,133,0,0,0,
Aguadilla,USA,Porlamar,Venezuela,0,35,0,0,0,
Baltimore,USA,Montevideo,Uruguay,0,18,0,0,0,
Belize City,Belize,Cleveland,USA,0,50,0,0,0,
Caracas,Venezuela,Seattle,USA,0,356,87,0,0,
Cleveland,USA,Acapulco,Mexico,0,308,0,0,0,
Cleveland,USA,Leon/Guanajuato,Mexico,0,13,37,0,0,
Cleveland,USA,Kingston,Jamaica,0,11,0,0,0,
Cleveland,USA,Puerto Vallarta,Mexico,0,2829,3595,1673,0,
Cali,Colombia,Newark,USA,0,2000,0,0,0,
Charlotte,USA,Grand Cayman,Cayman Islands,0,29229,35472,15414,50259,
Charlotte,USA,Montego Bay,Jamaica,0,19997,40110,87314,133828,
Charlotte,USA,Calgary,Canada,0,121,0,27,0,
Columbus,USA,Cancun,Mexico,0,7272,8413,7339,1004,
Columbus,USA,Monterrey,Mexico,0,20,0,0,0,
Columbus,USA,Edmonton,Canada,0,181,101,0,72,
Belo Horizonte,Brazil,New York,USA,0,9458,0,0,0,
Cocoa Beach,USA,St. Johns,Antigua and Barbuda,0,236,0,0,0,
Cordoba,Argentina,New York,USA,0,681,0,0,0,
Cordoba,Argentina,Los Angeles,USA,0,139,0,0,0,
Cordoba,Argentina,Miami,USA,0,2840,0,0,0,
Cape Town,South Africa,Miami,USA,0,13272,3304,0,0,
Culiacan,Mexico,Los Angeles,USA,0,7372,13266,12139,58,
Cancun,Mexico,Nashville,USA,0,7705,11441,9190,2468,
Cancun,Mexico,Spokane,USA,0,665,0,0,156,
Cancun,Mexico,Niagara Falls,USA,0,2168,0,0,0,
Cancun,Mexico,Seattle,USA,0,1499,339,10417,11158,
Cancun,Mexico,Newburgh/Poughkeepsie,USA,0,2196,110,0,0,
Willemstad,Netherlands Antilles,Atlanta,USA,0,1415,1524,133,3061,
Willemstad,Netherlands Antilles,Cleveland,USA,0,62,0,0,0,
Cincinnati,USA,Bombay,India,0,217,0,0,0,
Cincinnati,USA,Delhi,India,0,172,0,0,0,
Cincinnati,USA,Montreal,Canada,0,527,77205,50881,7315,
Cincinnati,USA,Calgary,Canada,0,1026,0,38,29,
Cayman Brac,Cayman Islands,Miami,USA,0,1727,0,98,858,
Cozumel,Mexico,Minneapolis,USA,0,9264,10973,16003,8709,
Dhaka,Bangladesh,New York,USA,0,12177,18294,19493,0,
Dallas,USA,Puerto Vallarta,Mexico,0,720,0,0,0,
Dallas,USA,San Jose del Cabo,Mexico,0,902,0,62,0,
Dallas,USA,Winnipeg,Canada,0,43,0,0,77,
Washington,USA,Barbados/Bridgetown,Barbados,0,405,3164,3583,32,
Delhi,India,Cincinnati,USA,0,90,0,0,0,
Delhi,India,Los Angeles,USA,0,718,0,10954,0,
Denver,USA,Amsterdam,Netherlands,0,18418,1827,3066,4057,
Denver,USA,Caracas,Venezuela,0,787,12,0,37,
Denver,USA,Zacatecas,Mexico,0,3329,4468,60,0,
Dallas/Fort Worth,USA,Athens,Greece,0,1811,0,0,0,
Dallas/Fort Worth,USA,Leon/Guanajuato,Mexico,0,20591,49850,50954,38688,
Dallas/Fort Worth,USA,Ezeiza,Argentina,0,6330,11273,54719,71191,
Dallas/Fort Worth,USA,Port of Spain,Trinidad and Tobago,0,7,0,0,0,
Dallas/Fort Worth,USA,Santiago,Chile,0,88,44010,50635,57284,
Dallas/Fort Worth,USA,Seoul,South Korea,0,12832,20898,32206,36963,
Dallas/Fort Worth,USA,Tegucigalpa,Honduras,0,554,35,0,0,
Dallas/Fort Worth,USA,Tel Aviv,Israel,0,1047,0,0,0,
Dallas/Fort Worth,USA,Winnipeg,Canada,0,121,239,0,3,
Durango,Mexico,Chicago,USA,0,5614,9715,2189,1982,
Doha,Qatar,New York,USA,0,3255,0,0,98110,
Marigot,Dominica,San Juan,USA,0,619,16766,18267,16572,
Dover,USA,Ramstein,Germany,0,1349,0,0,0,
Darwin,Australia,Honolulu,USA,0,78,0,0,0,
Darwin,Australia,Los Angeles,USA,0,157,0,0,0,
Des Moines,USA,Acapulco,Mexico,0,197,0,0,0,
Des Moines,USA,Cancun,Mexico,0,332,438,309,0,
Des Moines,USA,Edmonton,Canada,0,27,0,0,0,
Detroit,USA,Barbados/Bridgetown,Barbados,0,3195,0,0,0,
Detroit,USA,Guadalajara,Mexico,0,107,0,14,0,
Detroit,USA,Hong Kong,Hong Kong,0,2846,0,0,32028,
Detroit,USA,Monterrey,Mexico,0,1440,203,124,16267,
London,United Kingdom,Las Vegas,USA,0,16,35519,99354,226605,
Matamoros,Mexico,Minneapolis,USA,0,344,0,0,0,
Montego Bay,Jamaica,Fargo,USA,0,62,0,0,0,
Kansas City,USA,Monterrey,Mexico,0,26,0,72,63,
Orlando,USA,Ezeiza,Argentina,0,70,0,0,0,
Orlando,USA,Lima,Peru,0,164,8,0,787,
Memphis,USA,Monterrey,Mexico,0,124,26,59,37,
Mexico City,Mexico,Pittsburgh,USA,0,10475,146,0,50,
Miami,USA,La Ceiba,Honduras,0,4415,0,0,0,
Miami,USA,Halifax,Canada,0,180,0,0,0,
Milwaukee,USA,Grand Cayman,Cayman Islands,0,122,11,0,0,
Manila,Philippines,Minneapolis,USA,0,713,345,19651,0,
Minneapolis,USA,Santa Cruz/Huatulco,Mexico,0,1340,0,0,0,
Minneapolis,USA,Osaka,Japan,0,424,27493,0,0,
Minneapolis,USA,Matamoros,Mexico,0,325,0,0,0,
Minneapolis,USA,Earlton,Canada,0,24,0,0,0,
New Orleans,USA,Barranquilla,Colombia,0,34,0,0,0,
New Orleans,USA,Edmonton,Canada,0,52,0,101,0,
Monteria,Colombia,New York,USA,0,1,0,140,322,
Monterrey,Mexico,Tucson,USA,0,2,0,0,0,
Mexicali,Mexico,Los Angeles,USA,0,166,218,332,0,
Matsuyama,Japan,Honolulu,USA,0,1256,268,0,0,
Myrtle Beach,USA,Toronto,Canada,0,945,1154,6,1213,
Nassau,The Bahamas,Scranton/Wilkes-Barre,USA,0,291,0,0,0,
Nassau,The Bahamas,Buffalo,USA,0,90,1,617,17,
Guantanamo,Cuba,Dayton,USA,0,108,0,0,0,
Guantanamo,Cuba,Miami,USA,0,662,0,5,59,
Oklahoma City,USA,Mexico City,Mexico,0,101,31,69,27,
Omaha,USA,Acapulco,Mexico,0,61,0,0,0,
Chicago,USA,San Jose del Cabo,Mexico,0,208,14441,42319,39685,
Cartagena,Colombia,Los Angeles,USA,0,31,235,0,0,
Cancun,Mexico,Providence,USA,0,345,0,2445,0,
Cancun,Mexico,Richmond,USA,0,494,682,716,0,
Willemstad,Netherlands Antilles,Boston,USA,0,2975,82,1190,0,
Cincinnati,USA,Hamilton,Bermuda,0,262,0,200,0,
Cozumel,Mexico,Jacksonville,USA,0,137,0,0,0,
Dallas,USA,Acapulco,Mexico,0,180,0,0,0,
Dallas,USA,Guatemala City,Guatemala,0,214,0,0,280,
Dallas,USA,Mazatlan,Mexico,0,162,0,0,0,
Dayton,USA,Acapulco,Mexico,0,105,0,0,0,
Dover,USA,Frankfurt,Germany,0,49,0,0,0,
Des Moines,USA,Freeport,The Bahamas,0,362,0,0,0,
Detroit,USA,Bogota,Colombia,0,16,0,0,0,
Detroit,USA,Cologne,Germany,0,166,0,0,0,
Detroit,USA,St. Kitts,Saint Kitts and Nevis,0,2942,1293,295,37,
Detroit,USA,Philipsburg,Netherlands Antilles,0,549,3317,977,0,
Detroit,USA,St. Lucia,Saint Lucia,0,2387,1947,715,0,
Detroit,USA,Manzanillo,Mexico,0,1132,0,0,0,
Dusseldorf,Germany,Fort Myers,USA,0,13246,24334,27754,44503,
Dubai,United Arab Emirates,New York,USA,0,422,408,87494,228246,
Anadyr,Russia,Anchorage,USA,0,81,0,57,11,
El Paso,USA,London,United Kingdom,0,46,0,0,0,
Newark,USA,St. Johns,Antigua and Barbuda,0,4657,7152,11284,28554,
Newark,USA,Bogota,Colombia,0,1497,25976,27563,36048,
Newark,USA,Cali,Colombia,0,2145,224,581,0,
Newark,USA,Guadalajara,Mexico,0,347,298,0,85,
Newark,USA,Governors Harbour,The Bahamas,0,298,0,0,0,
Newark,USA,Lima,Peru,0,3629,38777,35271,41957,
Newark,USA,Medellin,Colombia,0,2965,0,0,0,
Newark,USA,Monterrey,Mexico,0,272,327,0,0,
Newark,USA,Puerto Vallarta,Mexico,0,3797,328,13252,14899,
Newark,USA,Moncton,Canada,0,37,102,131,15309,
Newark,USA,Saint John,Canada,0,96,0,0,0,
Newark,USA,Vancouver,Canada,0,7941,13774,10901,43652,
Newark,USA,St. John's,Canada,0,3428,0,8343,17298,
Ezeiza,Argentina,Baltimore,USA,0,411,0,0,0,
Ezeiza,Argentina,Dallas/Fort Worth,USA,0,5514,1119,58605,75432,
Ezeiza,Argentina,Orlando,USA,0,1906,782,0,0,
Ezeiza,Argentina,Chicago,USA,0,1458,45382,20265,170,
Ezeiza,Argentina,San Jose,USA,0,24,0,0,0,
Rome,Italy,Washington,USA,0,36363,0,0,65227,
Fort Lauderdale,USA,Amsterdam,Netherlands,0,7568,268,0,269,
Fort Lauderdale,USA,Aruba,Aruba,0,14813,3189,128,5168,
Fort Lauderdale,USA,Barbados/Bridgetown,Barbados,0,784,784,0,0,
Fort Lauderdale,USA,Caracas,Venezuela,0,37,0,1188,0,
Fort Lauderdale,USA,Grand Turk,Turks and Caicos Islands,0,37,0,0,0,
Fort Lauderdale,USA,Keflavik/Reykjavik,Iceland,0,9619,0,0,0,
Fort Lauderdale,USA,London,United Kingdom,0,1855,422,246,11,
Fort Lauderdale,USA,Manchester,United Kingdom,0,3049,135,668,41,
Fort Lauderdale,USA,Providenciales,Turks and Caicos Islands,0,82,0,0,0,
Fort Lauderdale,USA,Panama City,Panama,0,1,0,5239,16746,
Fortaleza,Brazil,Miami,USA,0,3694,1826,0,0,
Freeport,The Bahamas,West Palm Beach/Palm Beach,USA,0,8105,2123,4305,331,
Freeport,The Bahamas,Richmond,USA,0,14847,15182,0,0,
Frankfurt,Germany,Honolulu,USA,0,4100,2467,0,0,
Frankfurt,Germany,Portland,USA,0,197,0,62148,0,
Frankfurt,Germany,San Diego,USA,0,227,1253,3654,3272,
Frankfurt,Germany,Dover,USA,0,28,0,0,0,
East Farmingdale,USA,Ottawa,Canada,0,117,0,174,118,
Grand Cayman,Cayman Islands,Hartford,USA,0,432,0,0,0,
Grand Cayman,Cayman Islands,Charlotte,USA,0,35158,36000,15070,50799,
Grand Cayman,Cayman Islands,Dallas/Fort Worth,USA,0,10049,4332,0,0,
Grand Cayman,Cayman Islands,Raleigh/Durham,USA,0,8583,0,7,0,
Guadalajara,Mexico,Cleveland,USA,0,54,102,0,0,
Guadalajara,Mexico,New York,USA,0,2311,1579,233,4611,
Guadalajara,Mexico,St. Louis,USA,0,104,0,0,112,
Grand Turk,Turks and Caicos Islands,Fort Lauderdale,USA,0,38,0,0,0,
Magadan,Russia,Anchorage,USA,0,1502,1667,54,0,
Magadan,Russia,Seattle,USA,0,1480,0,0,0,
Spokane,USA,Cancun,Mexico,0,657,0,0,0,
Spokane,USA,Victoria,Canada,0,5,0,0,0,
Georgetown,Guyana,San Juan,USA,0,248,306,0,335,
Governors Harbour,The Bahamas,Newark,USA,0,298,0,0,0,
Rio de Janeiro,Brazil,Atlanta,USA,0,8460,20504,10423,65785,
Rio de Janeiro,Brazil,Phoenix,USA,0,98,0,0,0,
Rio de Janeiro,Brazil,San Francisco,USA,0,1493,0,0,62,
Grand Junction,USA,Toronto,Canada,0,899,0,0,0,
Gulfport/Biloxi,USA,Montego Bay,Jamaica,0,260,0,0,0,
Green Bay,USA,Winnipeg,Canada,0,11,8,8,88,
Grand Rapids,USA,Manzanillo,Mexico,0,80,0,0,0,
Sao Paulo,Brazil,Atlanta,USA,0,23646,51211,100170,72204,
Sao Paulo,Brazil,Washington,USA,0,4132,0,40432,56883,
Sao Paulo,Brazil,Phoenix,USA,0,856,0,0,0,
Greensboro/High Point,USA,Toronto,Canada,0,451,368,5,5,
Guatemala City,Guatemala,Hartford,USA,0,17,0,0,0,
Guatemala City,Guatemala,Orlando,USA,0,132,3685,3096,5017,
Guatemala City,Guatemala,Minneapolis,USA,0,103,0,0,0,
Guatemala City,Guatemala,Philadelphia,USA,0,34,42,1582,0,
Guam,USA,Hong Kong,Hong Kong,0,11132,10383,6498,8013,
Guam,USA,Iwo Jima,Japan,0,765,153,458,0,
Guam,USA,Kaohsiung,Taiwan,0,4302,0,0,0,
Guam,USA,Matsuyama,Japan,0,153,459,275,136,
Guam,USA,Tottori,Japan,0,153,0,0,0,
Guayaquil,Ecuador,Houston,USA,0,3946,18054,10578,0,
Hiroshima,Japan,Honolulu,USA,0,9473,19988,573,327,
Hong Kong,Hong Kong,Detroit,USA,0,3301,0,0,33533,
Hong Kong,Hong Kong,Guam,USA,0,12067,12440,6848,8693,
Hermosillo,Mexico,Los Angeles,USA,0,3022,26441,8002,11854,
Honolulu,USA,Aomori,Japan,0,540,504,0,0,
Honolulu,USA,Christchurch,New Zealand,0,101,0,0,0,
Honolulu,USA,Hiroshima,Japan,0,9167,19962,853,601,
Honolulu,USA,Noumea,New Caledonia,0,45,0,0,0,
Honolulu,USA,Sendai,Japan,0,17703,58450,5562,511,
Honolulu,USA,Wellington,New Zealand,0,91,0,0,0,
Honolulu,USA,Victoria,Canada,0,3283,4882,2851,2632,
Honolulu,USA,Zurich,Switzerland,0,949,0,0,0,
Balboa,Panama,Atlanta,USA,0,4455,0,0,0,
White Plains,USA,Quebec,Canada,0,193,0,60,0,
Santa Cruz/Huatulco,Mexico,Minneapolis,USA,0,1340,0,0,0,
Washington,USA,Vienna,Austria,0,9230,56044,81580,58962,
Houston,USA,Santo Domingo,Dominican Republic,0,23,0,0,0,
Indianapolis,USA,Mexico City,Mexico,0,267,364,47,0,
Iwo Jima,Japan,Guam,USA,0,918,153,444,0,
Detroit,USA,Edmonton,Canada,0,40,2,4,2,
Dusseldorf,Germany,Orlando,USA,0,6121,10239,11367,442,
Evansville,USA,Acapulco,Mexico,0,173,0,0,0,
Evansville,USA,Cancun,Mexico,0,137,0,0,0,
Evansville,USA,Montego Bay,Jamaica,0,106,0,132,0,
Newark,USA,Osaka,Japan,0,16,0,1592,0,
Newark,USA,Porlamar,Venezuela,0,165,0,0,0,
Newark,USA,Punta Cana,Dominican Republic,0,128,16340,42432,80549,
Newark,USA,St. Kitts,Saint Kitts and Nevis,0,279,0,169,157,
Ezeiza,Argentina,Newark,USA,0,189,0,123,212,
Fairbanks,USA,Tokyo,Japan,0,9,10,1738,2042,
Fayetteville,USA,Toronto,Canada,0,11,0,0,0,
Fukushima,Japan,Guam,USA,0,306,0,213,0,
Grand Cayman,Cayman Islands,Cleveland,USA,0,552,97,21,75,
Grand Cayman,Cayman Islands,Milwaukee,USA,0,45,0,0,0,
Grand Cayman,Cayman Islands,Syracuse,USA,0,35,0,0,0,
Guadalajara,Mexico,Orlando,USA,0,73,926,1161,867,
Guam,USA,Aomori,Japan,0,918,271,0,0,
Guam,USA,Akita,Japan,0,1224,0,0,0,
Guam,USA,Fukushima,Japan,0,306,0,4,0,
Guam,USA,Busan,South Korea,0,7440,0,6872,1940,
Guam,USA,Shonai,Japan,0,306,0,0,0,
Guam,USA,Toyama,Japan,0,153,767,552,646,
Guayaquil,Ecuador,Phoenix,USA,0,2,0,0,0,
Hanamaki,Japan,Saipan,USA,0,153,0,0,0,
